screen_name,created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
RTSEcuador,2023-02-03T19:45:15Z,1621595691335422e3,1621595691335421952,Es importante que el adolescente entienda que puede hablar de sus sentimientos con sus padres https://t.co/W2Be0Wm0vx,Es importante que el adolescente entienda que puede hablar de sus sentimientos con sus padres https://t.co/W2Be0Wm0vx,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,NA,FALSE,NA,es,FALSE,NA,117,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T19:29:16Z,1621591667932274700,1621591667932274688,"Por lo general, se utiliza para estimular el colágeno de la zona facial https://t.co/DE1Uz9ya5D","Por lo general, se utiliza para estimular el colágeno de la zona facial https://t.co/DE1Uz9ya5D",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,NA,FALSE,NA,es,FALSE,NA,95,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T19:09:47Z,162158676768503e4,1621586767685029891,Toma nota para engreír a su familia https://t.co/iIJPdrOitL,Toma nota para engreír a su familia https://t.co/iIJPdrOitL,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,7,FALSE,NA,FALSE,NA,es,FALSE,NA,59,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T18:29:15Z,1621576567603302400,1621576567603302400,"Los ciudadanos que no acudan a sufragar deberán pagar una multa de 45 dólares, equivalente al 10 % de un salario básico. https://t.co/6Bfcw5tCTx","Los ciudadanos que no acudan a sufragar deberán pagar una multa de 45 dólares, equivalente al 10 % de un salario básico. https://t.co/6Bfcw5tCTx",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,NA,FALSE,NA,es,FALSE,NA,144,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T18:02:09Z,1621569748382224400,1621569748382224384,La enfermedad infecciosa suele transmitirse por agua o alimentos contaminados https://t.co/a4Q0jj4BYw,La enfermedad infecciosa suele transmitirse por agua o alimentos contaminados https://t.co/a4Q0jj4BYw,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,es,FALSE,NA,101,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T17:44:13Z,162156523130556e4,1621565231305560066,"Los sujetos se dedicaban a comercializar alcaloides a gran y pequeña escala 
https://t.co/CowMP6ENGr","Los sujetos se dedicaban a comercializar alcaloides a gran y pequeña escala 
https://t.co/CowMP6ENGr",FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,NA,FALSE,NA,es,FALSE,NA,100,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T17:24:02Z,1621560154746495e3,1621560154746494977,Los padres cancelaron un aproximado de 35 mil dólares para que sean llevados a Estados Unidos https://t.co/ikfcSkJHoR,Los padres cancelaron un aproximado de 35 mil dólares para que sean llevados a Estados Unidos https://t.co/ikfcSkJHoR,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,7,FALSE,NA,FALSE,NA,es,FALSE,NA,117,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T15:01:01Z,1621524162215813e3,1621524162215813120,Tuvieron que almacenar todo la ceniza en sacos  https://t.co/tgeIome75J,Tuvieron que almacenar todo la ceniza en sacos  https://t.co/tgeIome75J,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,4,FALSE,NA,FALSE,NA,es,FALSE,NA,71,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T14:51:23Z,1621521737098879e3,1621521737098878977,Hasta el momento se registran 173 casos de dengue en la zona 8 https://t.co/69hvsBsUM4,Hasta el momento se registran 173 casos de dengue en la zona 8 https://t.co/69hvsBsUM4,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,0,FALSE,NA,FALSE,NA,es,FALSE,NA,86,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T14:42:39Z,1621519540403474400,1621519540403474433,Los equipos donados están valorados en 75 mil dólares https://t.co/O4IKLHxu17,Los equipos donados están valorados en 75 mil dólares https://t.co/O4IKLHxu17,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,NA,FALSE,NA,es,FALSE,NA,77,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTSEcuador,2023-02-03T14:26:25Z,1621515455549837300,1621515455549837314,La Policía Nacional trabaja en conjunto con agentes de la ATM https://t.co/AQwOXuYRoh,La Policía Nacional trabaja en conjunto con agentes de la ATM https://t.co/AQwOXuYRoh,FALSE,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,es,FALSE,NA,85,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
